stopid,name_t,name_e,lat,lon
2812,บ้านสวนร่มเกล้า,Bansuan Romklao,13.799194724,100.74386212
2813,ตรงข้ามทองฤทธิ์พลาสติก,Tonrich Plastic (Opposite),13.801165649,100.7427717
2814,มหาวิทยาลัยเกษมบัณฑิต ร่มเกล้า,Kasem Bundit (Romkhlo Campus),13.8044088185782,100.741012355229
2815,บิ๊กซีร่มเกล้า,Big C Romklao,13.8104671158872,100.737715223931
2816,เคหะชุมชนรามคำแหง,Ramkhamhaeng Community Housing,13.8065161392585,100.727182697861
2817,ตรงข้ามซอยรามคำแหง 199,Ramkhamhaeng Soi 199 (Opposite),13.8036471440711,100.724112502485
2818,หน้าหมู่บ้านเบญจรงค์,Benjarong Village,13.8016398652985,100.72009720021
2819,ตรงข้ามซอยรามคำแหง 151/1,Ramkhamhaeng Soi 151/1 (Opposite),13.784742221,100.68795999
2820,หมู่บ้านพฤษชาติ,Phrueksachat Village,13.779635334,100.67866377
2821,สถานีดับเพลิงเทศบาลสมุทรปราการ,Samutprakarn Municipality Fire Station,13.600013668,100.59841364
2822,โรงเรียนสตรีสมุทรปราการ,Streesmutprakan School,13.59684799,100.60518621
2823,แยกการไฟฟ้าสมุทรปราการ ซอยสุขุมวิท 39,MEA Samut Prakan Intersection  Sukhumwit Soi 39,13.5958771381759,100.608056233263
2824,หมู่บ้านเพ็นโก้วิล,Pengo Vill,13.601638956,100.61290222
2825,ดี.ดี.พลาซ่า,D.D. Plaza,13.612158511,100.6185004
2826,สมพงษ์หมูกะทะ,Sompong (Thai Barbecue),13.61655801,100.62104088
2827,เทสโก้โลตัสพลัส ศรีนครินทร์,Tesco Lotus Srinagarindra,13.6207716910608,100.623084432197
2828,สำนักงานจัดหางานจังหวัดสมุทรปราการ,Samut Prakan Provincial Employment Office,13.623604818,100.62459832
2829,แยกเทพารักษ์(ถนนสุขุมวิท),Thepharak Intersection,13.626478881,100.62602193
2830,วัดด่านสำโรง,Wat Dan Samrong,13.6312073555304,100.628707931088
2831,เจแอลหินอ่อน,JL Marble,13.6344271500992,100.630680362176
2832,ตรงข้ามเอกไพลิน,Ek Phailin (opposite),13.638083939,100.63287163
2833,ซอยแบริ่ง ตรงข้ามซอยศรีด่าน 8,Soi Bearing,13.6394771424563,100.633639760878
2834,บริษัท อีซูซุอึ้งง่วนไต๋ออโต้เซลส์จำกัด,Isuzu Ung Nguan Tai Auto Sale Co.  Ltd.,13.64189546,100.63509015
2835,บริษัท ไทยประกันชีวิตสาขาสมุทรปราการ,Thai Life Insurance Samuthprakarn,13.6500564200853,100.639937079333
2836,ซอยลาซาล,Soi Lasalle,13.6570717401024,100.642372283473
2837,สถานีรถไฟหัวหมาก,Huamak Train Station,13.737488326546,100.641228380363
2838,โรงพยาบาลสมิติเวชศรีนครินทร์,Samitivej Srinakarin Hospital,13.7451863846269,100.64323601979
2839,แยกกรุงเทพกรีฑา,Krung Thep Kritha Intersection,13.7515284888414,100.644990755649
2840,บริษัทกรีนสปอร์ต,Green Spot Co. Ltd.,13.7554840359197,100.645830361088
2841,ตรงข้ามซอยโรงงาน,Soi Rongngan (Opposite),13.757805187591,100.64565191979
2843,แยกลำสาลี(ถนนศรีนครินทร์ขาออก),lamsalee Intersection,13.7610368511326,100.645636844561
2844,ซอยโรงงาน ปั้มน้ำมัน ป.ต.ท.,Soi Rongngan,13.758449266,100.64584453
2845,ตรงข้ามบริษัท กรีนสปอร์ต,Green Spot Co. Ltd. (Opposite),13.755254883,100.64606492
2846,แยกกรุงเทพกรีฑา หมู่บ้านนักกีฬา,Krung Thep Kritha Intersection,13.7528289195827,100.645632346947
2847,ซอยลำสาลี 2,Soi Rongngan 2,13.7478434993971,100.644213766737
2848,อาคารยูทาวเวอร์,U Tower,13.7452869782703,100.643575032386
2849,สถานีรถไฟฟ้าแอร์พอร์ตลิงค์หัวหมาก,ARL Huamak Train Station,13.7371203306102,100.641666249818
2850,ลาซาลสนามไดร์ฟกอล์ฟ,Lasalle Driving Range,13.656948693,100.64270875
2851,บิ๊กซีศรีนครินทร์,Big C Srinakarin,13.6499021449295,100.640239788035
2852,ซอยศรีด่าน 14(หมู่บ้านลัดดาวัลย์),Sridan Soi 14,13.6419214274083,100.635535388035
2853,สำนักงานบริการลูกค้าดีแทคศรีนครินทร์(ดีแทค),Sri Nakharin DTAC Customer Service Office,13.6396052431926,100.634149762386
2854,เอกไพลิน,Ek Phailin,13.638316396,100.63334224
2855,ตรงข้ามด่านสำโรง,Wat Dan Samrong (Opposite),13.6310602333426,100.629113608368
2856,บริษัท แอร์เกียร์มอเตอร์สปีด,Airgear Motorspeed Co.  Ltd,13.63032115,100.62871531
2857,แยกเทพารักษ์(ถนนสุขุมวิท),Thepharak Intersection,13.626348443,100.62653084
2858,สำนักงานจัดหางานจังหวัดสมุทรปราการ,Samut Prakan Provincial Employment Office,13.6234524727301,100.624975794561
2859,ตรงข้ามเทสโก้โลตัสศรีนครินทร์,Tesco Lotus Srinakarin (Opposite),13.6202679708339,100.623362895649
2860,ตรงข้ามดีดีพลาซ่า,D.D. Plaza (Opposite),13.612082602,100.61900094
2861,โรงพยาบาลเปาโล(ถนนศรีนครินทร์ขาออก),Paolo Hospital,13.598800752,100.61265145
2862,ตรงข้ามโรงเรียนสตรีสมุทรปราการ,Streesmutprakan School (Opposite),13.5966161192223,100.605095418912
2863,สามแยกไฟฉาย,Fai Chai Intersection,13.7550522511865,100.470469639543
2864,ซอยสุดสาคร,Soi Sut Sakhon,13.7552832058495,100.473132506947
2865,พรานนกพลาซ่า,Phran Nok Plaza,13.755545831,100.47623957
2866,พรานนกสัตวแพทย์,Phran Nok Veterinary Clinic,13.7558369299116,100.480109957824
2867,วัดวิเศษการ,Wat Wiset Kan,13.7560224714554,100.482286116947
2868,ถนนอัศวพิเชษฐ์,Atsawa Phichet Road,13.7751890863724,100.408603426737
2869,สถาบันเนติบัณฑิตยสภา,The Thai Bar,13.7653776648658,100.407407918035
2870,ธนาคารกรุงศรีอยุธยา(ถนนกาญจนาภิเษก),Krung Sri Ayutthaya Bank (Kanchanaphisek Road),13.7617435137373,100.406975016527
2871,ตรงข้ามซอยทวีวัฒนา-กาญจนาภิเษก,Soi Thawi Watthana - Kanchanaphisek (Opposite),13.757730909,100.40647351
2872,สำนักงานสนามกองรังวัดและจัดกรรมสิทธิ์ที่ดิน,Land Surveyors and Right of Way Division,13.75487374,100.40612538
2873,ริมคลอง,Rim Khlong,13.748507214,100.40615885
2874,ตรงข้ามบริษัทขนส่ง,Transport Company (Opposite),13.7437745489426,100.406208256947
2875,ตรงข้ามหมู่บ้านนันทวัน,Nanthawan Village (Opposite),13.7364756536318,100.40619618
2876,ปั๊มน้ำมันปิโตรนัสมาเก็ตติ้ง,Petronas Marketing,13.7322556214827,100.406207523263
2877,หมู่บ้านร่ำรวยนิเวศร์ 2,Ramruai Niwet 2 Village,13.72740375,100.40619388
2878,ตรงข้ามโรงเรียนพัฒนาช่างเทคนิคยานยนต์,Technologyyanyont,13.7250598486847,100.406203632175
2879,หมู่บ้านศุภวรรณ,Suphawan Village,13.7158003692083,100.406186367824
2880,เดอะมอลล์บางแค(ฝั่งวงแหวน),The Mall Bangkae (Outer ring side),13.7121195795634,100.40778219979
2881,ซอยบ้านช่างหล่อ,Soi Ban Chang Lo,13.75589067,100.48210468
2882,ซอยวัฒนา,Soi Wattana,13.755718581,100.48001301
2883,แยกพรานนก,Phran Nok Intersection,13.755357421,100.47679917
2884,ซอยวัดยาง,Wat Soi Yang,13.755050322,100.4733123
2885,สถานธนานุเคราะห์สาขา6(สามแยกไฟฉาย),The Pawn Shop 6 (Fai Chai Intersection),13.754815962,100.47077371
2886,วัดนวลนรดิศ,Wat Nuannoradit,13.7245461097148,100.465291622002
2887,ศูนย์กีฬากันอริ,Kan-Ari Sport Club,13.7144424418265,100.442619173807
2888,บริษัท สหพัฒนพิบูลจำกัด ,Saha Pathanapibul Public Co.  Ltd.,13.7457786896972,100.579647611088
2889,วัดใหม่ช่องลม,Wat Mai Chong Lom,13.7467712028704,100.575214752596
2890,ตรงข้ามสุกี้เรือนเพชร,Ruen Petch (Opposite),13.747834937,100.57066734
2891,มศว.ประสานมิตร,Srinakharinwirot University,13.748472023,100.56626585
2892,โรงเรียนเซนต์ดอมินิก,Saint Dominic School,13.7493517402785,100.559179353263
2893,โรงแรมรอยัลปริ๊นซ์โฮเต็ล,Royal Prince Hotel,13.749637681,100.55664131
2894,แยกมิตรสัมพันธ์(ถนนเพชรบุรีขาเข้า),Mit Samphan Intersection,13.749678176,100.5558012
2895,นิคมมักกะสัน(ถนนเพชรบุรีขาเข้า),Nikhom Makkasan,13.7498290626587,100.553203783263
2896,วัดมักกะสัน,Wat Makkasan,13.7497719810919,100.551317018912
2897,เมโทร,Metro,13.749377418,100.54644212
2898,แยกประตูน้ำ,Pratunam Intersection,13.749676776,100.54231875
2899,พันธุ์ทิพย์ประตูน้ำ,Pantip Pratunam,13.750771002,100.5384884
2900,รร.กรุงเทพการบัญชี,Bangkok Business College,13.7519714429511,100.535055581965
2902,สนามกีฬาแห่งชาติ,National Stadium,13.746519806,100.52833605
2903,แยกเจริญผล,Charoenphon Intersection,13.7485259171433,100.523898265649
2904,เจริญผล,Charoenphon,13.747765207,100.52161304
2905,มหาวิทยาลัยราชภัฏวไลยอลงกรณ์ฯศูนย์กรุงเทพฯ,Valaya Alongkorn Rajabhat University under the Royal Patronage (Bangkok),13.7547638809453,100.527852014141
2906,ตรงข้าม รร.กรุงเทพการบัญชี,Bangkok Business College (Opposite),13.75198169,100.53568519
2907,ตรงข้ามพันธุ์ทิพย์ประตูน้ำ,Pantip Pratunam (Opposite),13.751436485,100.53719746
2908,เพชรรามา,Phet Rama,13.749602561,100.54413931
2909,เมโทรตรงข้ามตู้ทรูแขวงมักกะสัน,Metro,13.749668708,100.54707358
2910,ตรงข้ามวัดมักกะสัน,Wat Makkasan (Opposite),13.749958473,100.55141997
2911,นิคมมักกะสัน(ถนนเพชรบุรีขาออก),Nikhom Makkasan,13.7500649677704,100.553390211298
2912,ตรงข้ามอาคารธนภูมิ,Thanapoom Building (Opposite),13.749839242,100.55663598
2913,ตรงข้ามโรงเรียนเซนต์ดอมินิก(รร.ดอนบอสโก),Saint Dominic School (Opposite),13.7495755000948,100.559155317824
2914,ตรงข้าม มศว.ประสานมิตร,Srinakharinwirot University (opposite),13.748550729,100.56739429
2915,สุกี้เรือนเพชร,Ruen Petch,13.7480721832044,100.570512346947
2916,ตรงข้ามสหพัฒนพิบูลย์,Saha Pattana Piboon (Opposite),13.7461896523973,100.57902
2917,ศูนย์วิจัย,Research Center,13.7447185736634,100.585449008628
2918,แยกทองหล่อเหนือ(ขาออก),Thong Lo Intersrction (North),13.743562344,100.59022146
2919,เอวีต้าเอกมัย,Evita Ekkamai,13.7431177985461,100.592527239296
2920,โรงพยาบาลเพชรเวช,Petcharavej Hospital,13.7426747168933,100.594497671681
2921,ตลาดคลองตัน(ขาออก),Klongtan Market (Outbound),13.741518414,100.5995834
2922,โรงเหล้าตะวันแดง(พัฒนาการซอย7),Tawan Daeng Pub & Restaurant,13.7391154159858,100.605504842976
2923,ตรงข้ามซอยสวนหลวง,Soi Suan Luang (Opposite),13.7377155854481,100.609140917724
2924,ตรงข้ามศูนย์อีซูซุพัฒนาการ,Pattanakarn Isuzu Auto Center (Opposite),13.736414801,100.61277668
2925,ท่ารถสาย 92 พัฒนาการ,Bus Depot 92 Phatthanakan,13.736517914,100.61597359
2926,ซอยพัฒนาการ 27 ตรงข้ามหมู่บ้านแหลมทอง,Phatthanakan Soi 27,13.736586702,100.61745502
2927,ตรงข้ามโรงเรียนอนุบาลสายทิพย์,Saithip Kindergarten School,13.736784632,100.62036941
2928,คลองลาว(พัฒนาการ 35),Klong Lao (Phatthanakan 35),13.7370405586227,100.623634019818
2929,มหาวิทยาลัยเกษมบัณฑิต(ถนนพัฒนาการขาออก),Kasem Bundit University (Pattanakan Campus),13.7373362721895,100.627311657057
2930,หมู่บ้านปรีชา พัฒนาการ 39,Pricha Village  Phatthanakan 39,13.7371162702092,100.6294277848
2931,แยกพัฒนาการ(ถนนศรีนครินทร์ขาออก),Phatthanakan Intersection,13.7341393696304,100.641249105055
2932,โมเดอร์ฟอร์ม อาคารจิตรวรนันท์,Modernform  Chit Woranan Building,13.7316014012532,100.641470024909
2933,ซอยศรีนครินทร์ 27,Srinagarindra Soi 27,13.7291214655947,100.64164812
2934,ไก่ย่างน้อมจิตต์ ตรงข้ามซอยอนามัย,Nomjit Grilled Chicken,13.721511821,100.642213376689
2935,แยกผาสุก,Phasuk Intersection,13.7182042902588,100.664146199877
2936,ตรงข้ามบริษัท SCS,SCS Company (Opposite),13.7186541042029,100.66685214796
2937,สุเหร่าทางควาย,Surao Thang Kwai,13.719204946072,100.671021563121
2938,ซอยอ่อนนุช 59,On Nut Soi 59,13.7197183417288,100.674561658818
2939,หมู่บ้านชมเดือนอ่อนนุช 59/1,Chom Duean Village  On Nut 59/1,13.7201435520986,100.677504956165
2940,ซอยอ่อนนุช 63,On Nut Soi 63,13.720502497,100.6804537
2941,ซอยอ่อนนุช 65 ห้องอาหารเงิน,On Nut Soi 65,13.7207207909513,100.684426113735
2942,วัดกระทุ่มเสือปลา,Wat Krathum Suea Pla,13.7210142819759,100.689496126265
2943,ซอยอ่อนนุช 67/2 อ่อนนุช 69,On Nut Soi 67/2,13.7212088736638,100.693007708183
2944,ซอยจรัญสนิทวงศ์ 96/2,Charan Sanitwong 96/2,13.807129307091,100.511891117157
2945,โรงเรียนพระรามหกเทคโนโลยี,Rama 6 Technology School,13.8036731246132,100.512130458912
2946,โรงพยาบาลยันฮี,Yanhee International Hospital,13.8004486269009,100.511029765018
2947,ซอย จรัญสนิทวงศ์ 86/2 (ตรงข้ามสามเจริญพานิช),Charan Sanitwong 86/2,13.7979947513982,100.509218737824
2948,ซอยจรัญสนิทวงศ์ 82,Charan Sanitwong 82,13.7951143900653,100.507077218245
2949,ซอยจรัญสนิทวงศ์ 74/1,Charan Sanitwong 74/1,13.7935593117446,100.50589779319
2950,โลตัสจรัญสนิทวงศ์,Tesco Lotus Charansanitwong,13.788424664,100.50089471
2951,ตรงข้ามกรมป้องกันและบรรเทาสาธารณภัย,Suan Sunandha Rajabhat University,13.7724677514944,100.509675800247
2952,มทร.พระนครศูนย์เทเวศร์,Rajamangala University of Technology Phra Nakhon (Thewet Campus),13.7706560309689,100.504510991718
2953,หอสมุดแห่งชาติ,National Library,13.7732058167561,100.505902506527
2954,วัดราชาธิวาสราชวรวิหาร,Wat Rachathiwat Ratchaworawiharn,13.7744706776171,100.50650097021
2955,โรงเรียนเซนต์คาเบรียล,Saint Gabriel College,13.7761893698913,100.507303301755
2956,ตรงข้ามสามเสน11-13,Samsen 11-13 (Opposite),13.7768648981083,100.507811072843
2957,ตรงข้ามโรงเรียนเซนต์คาเบรียล,Saint Gabriel College (Opposite),13.7747961945358,100.506848622843
2958,ตรงข้ามหอสมุดแห่งชาติ,National Library (Opposite),13.7727322513861,100.505840668492
2959,ตรงข้าม มทร.พระนครศูนย์เทเวศร์,RMUTP Thewet (Opposite),13.770169472,100.50425566
2960,ท่าปล่อยรถ เทเวศร์ (53R),Thewet Bus Terminal (53R),13.7685918,100.50467956
2961,แยกประชาเกษม,Prakasem Intersection,13.767170802,100.50572862
2962,สำนักงานทรัพย์สินส่วนพระมหากษัตริย์ ตรงข้ามคุรุสภา,The Crown Property Bureau,13.7674772567547,100.50708849021
2963,กรมป้องกันและบรรเทาสาธารณภัยกระทรวงมหาดไทย,Suan Sunandha Rajabhat University,13.773162124,100.50983775
2964,แยกบางพลัด(ขาออก),Bang Phlat Intersection,13.785032620147,100.495017167226
2965,ซอยจรัญสนิทวงศ์ 73,Charan Sanitwong 73,13.787374998,100.49879878
2966,โรงเรียนบูรณวิทย์,Buranawit School,13.788639942868,100.500706844771
2967,วัดบางพลัด จรัญสนิทวงศ์ 77/3,Wat Bang Phlat  Charan Sanitwong 77/3,13.790466004,100.50326026
2968,สำนักงานเขตบางพลัด,Bang Phlat District Office,13.7926531884545,100.504894073547
2969,ซอยจรัญสนิทวงศ์ 89/1,Charan Sanitwong 89/1,13.796859295,100.5080784
2970,ตรงข้ามโรงพยาบาลยันฮี,Yanhee International Hospital (Opposite),13.8006317029527,100.51084651958
2971,ตรงข้ามสถานีตำรวจดับเพลิงบางอ้อ,Bang Ao Fire Station,13.802616696,100.51157715
2972,ตรงข้ามซอยจรัญสนิทวงศ์ 96/2,Charan Sanitwong 96/2 (Opposite),13.8069950647286,100.511688351508
2973,ท่าเรือใต้สะพานพระราม7,Rama VII Bridge,13.8126506253844,100.513416024314
2974,ตรงข้ามถนนวุฒากาศ,Wutthakat Road (Opposite),13.6989825895807,100.468170463263
2975,แยกวุฒากาศ,Wutthakat Intersection,13.7000628296616,100.467592621929
2976,ทางรถไฟวัดนางนอง(วุฒากาศ46),Wat Nangnong (Wutthakat 46),13.703247526,100.46709
2977,วัดหนัง,Wat Nang,13.704142277,100.46745481
2978,อนามัย 29 พุธเนตร (ซอน36/2),Wutthakat 36/2,13.706102526,100.46829581
2979,สะพานวุฒากาศ 1(ซอยวิฒากาศ 24),Wutthakat 1 Bridge,13.711383887,100.47060312
2980,ซอย5เจดีย์วุฒากาศ 18,Soi Ha Chedi,13.7134063794081,100.47155800649
2981,ตรงข้ามสถานีตำรวจตลาดพลู,Police Station Phlu Market (Opposite),13.717432425,100.47225047
2982,แยกมะลิทอง,Mali Thong Intersection,13.71807332,100.47230951
2983,โรงพยาบาลเยาวรักษ์,Yaowarak Hospital,13.718780618197,100.472390146527
2984,ซอยเทอดไท 22 ตรงข้ามโรงพยาบาลเยาวรักษ์,Thoet Thai Soi 22,13.72026809,100.47474668
2985,ตลาดวัดกลาง,Wat Klang Market,13.720455426,100.475524
2986,ใต้สะพานตลาดพลู,Under Phlu Market Bridge,13.720931431,100.47713981
2987,วัดกลาง วัดราชคฤห์วรวิหาร,Wat Klang  Ratchakhue Worawithan Temple,13.721765456,100.47999923
2988,วัดกลาง วัดจันทาราม,Wat Klang  Chantharam Temple,13.722220538,100.48163299
2989,วัดอินทาราม,Wat Intharam,13.7228669716104,100.483716455859
2990,สำนักงานเขตธนบุรี วัดเวฬุราชิน,Thon Buri District Office,13.725301303,100.48623309
2991,บางยี่เรือ(ขาเข้า),Bang Yi Ruea (Inbound),13.727015728,100.4895012
2992,โรบินสันลาดหญ้า,Robinson Latya,13.7268924775283,100.494992664771
2993,ทีโอทีลาดหญ้า,TOT Latya,13.7275670473884,100.497784995649
2994,ซอยลาดหญ้า 11,Latya 11,13.7280690240527,100.499894342596
2995,โรงพยาบาลสมเด็จเจ้าพระยา(ฝั่งลาดหญ้า),Somdet Chaopraya Hospital (Latya side),13.7295709995247,100.506127842781
2996,สะพานตากสิน(เจริญนคร15),Taksin Bridge,13.719739412908,100.50871847979
2997,ซอยเจริญนคร 17,Charoen Nakhon Soi 17,13.7175538076079,100.507707792114
2998,ซอยเจริญนคร 21-23,Charoen Nakhon Soi 21-23,13.715710989665,100.50620813419
2999,วัดเศวตฉัตร,Wat Sawettachat,13.7143223503318,100.504600601965
3000,ซอยเจริญนคร 39,Charoen Nakhon Soi 39,13.71209634,100.50152818
3001,ซอยเจริญนคร 51,Charoen Nakhon Soi 51,13.7109916967128,100.498833305649
3002,ตลาดเจริญนคร(เจริญนคร55),Charoen Nakhon Market,13.7098623186975,100.496796951508
3003,ไทเสรี(ตรงข้ามเจริญนคร52),Thai Seri,13.708770677,100.49492221
3004,ซอยเจริญนคร 57/1,Charoen Nakhon Soi 57/1,13.708176864,100.49391343
3005,ตรงข้ามเจริญนคร 56,Charoen Nakhon 56 (Opposite),13.7077779214248,100.493194089184
3006,วัดบางน้ำชน,Wat Bang Nam Chon,13.704200772,100.48947533
3007,ซอยเจริญนคร 56,Soi Charoen Nakhon 56,13.708058184797,100.493245769122
3008,ไทเสรี(เจริญนคร52),Thai Seri,13.7091602553439,100.495215221682
3009,บางยี่เรือ(ขาออก),Bang Yi Ruea (Outbound),13.726757041,100.48970182
3010,วัดโพธิ์นิมิตร วัดเวฬุราชิน(ไปรษณีย์ตลาดพลู),Wat Pho Nimit,13.7244326433831,100.485567160767
3011,ซอยเทอดไท 19 สาธารณสุขตลาดพลู,Thoet Thai Soi 19,13.7226346958492,100.483464348789
3012,สถานีรถไฟตลาดพลู,Phlu Market Railway Station,13.72056313,100.47624965
3013,แยกวุฒากาศ ตรงข้ามโรงเรียนพรประสาทวิทยา,Wutthakat Intersection,13.719753394,100.47343399
3014,แยกมะลิทอง(โรงเรียนวัฒนะศึกษา),Mali Thong Intersection,13.7184072505449,100.472466419122
3015,ตลาดร่วมใจ(วุฒากาศ1),Ruam Jai Market,13.71755779,100.47234751
3016,อนามัย 29 พุธเนตร,Wutthakat 36/2,13.706113775,100.46841472
3017,ตรงข้ามวัดหนัง,Wat Nang Intersection,13.704310032343,100.467703342596
3018,แยกวุฒากาศ(ชัยบริการ),Wutthakat Intersection,13.699455485,100.46747749
3019,ซอยเลิศเหนือ-เลิศใต้,Soi Loet Nuea - Loet Tai,13.69731529749,100.473673423894
3020,ตรงข้ามเทียมทรัพย์ออมการ 3/2,Thiam Sap Om Kan 3/2 (Opposite),13.696396746,100.47559515
3021,วัดมะเกลือ,Wat Maklua,13.6947112157956,100.479319009564
3022,ข้ามแยกเกษตร,Kaset Intersection,13.8498649241632,100.562393876527
3023,วัดเทวสุนทร,Wat Thewasunthon,13.853856790463,100.564606351088
3024,บริษัท ยาคูลท์,Yakult (Thailand) Co.Ltd.,13.857670230722,100.567287563473
3025,มหาวิทยาลัยเกษตรศาสตร์,Kasetsart Universtiy,13.8535799842151,100.565132008035
3026,การทางพิเศษบางเขน,Bang Khen Expressway Authority,13.8493374565865,100.562928554771
3027,โรงพยาบาลวิภาวดีถนนวิภาวดีรังสิต,Vibhavadi Hospital,13.8450350801196,100.560609663684
3028,ซอยวิภาวดี 42 ตรงข้ามวัดเสมียน,Vibhavadi Soi 42,13.8390972686018,100.558019492596
3029,สถานีตำรวจวิภาวดี หนังสือพิมพ์บ้านเมือง,Police Station Vibhavadi,13.8338541091348,100.557570248035
3030,อาคารชินวัตร3 บริษัทตรีเพชร,Shinawatra Tower 3,13.8244733500996,100.558530944561
3031,โรงเรียนหอวัง,Horwang School,13.8195063748246,100.55898566
3032,เซ็นจูรี่,Century,13.761827002,100.53670163
3033,อาคารวรรณสรณ์,Wannasorn Building,13.759543438,100.53540185
3034,โรงเรียนสันติราษฎร์วิทยาลัย,Santirat Witthayalai School,13.758783925,100.53209382
3035,โรงเรียนอำนวยศิลป์,Amnuaysilpa School,13.761000098,100.52720603
3036,คณะวิทยาศาสตร์ มหาวิทยาลัยมหิดล,Mahidol University (Faculty of Science),13.763756623,100.52636794
3037,โรงพยาบาลรามาธิบดี,Ramathibodi Hospital,13.767043043,100.527687
3038,สำนักงานใหญ่ปตท.,PTT Headquarter,13.8189205409665,100.558337778702
3039,สมบัติทัวร์,Sombat Tour,13.821990178,100.55815552
3040,วิทยาลัยธัชชรินทร์วิทยา,Thatcharin Wittaya,13.8250636265117,100.557802015229
3041,กองบัญชาการตำรวจ 191,Headquarters Police 191,13.8331390002668,100.557031257824
3042,วัดเสมียนนารี,Wat Samian Nari,13.8395984261433,100.557401704351
3043,สถานีรถไฟบางเขน ตรงข้ามโรงพยาบาลวิภาวดี,Bang Khen Railway Station,13.8465579788133,100.560619543473
3044,แยกร่มเกล้า(บิ๊กซีร่มเกล้า),Romklao Intersection (Big C Romklao,13.8115363371822,100.735600191619
3045,หมู่บ้านรุ่งนภา 2,Rung Napha 2 Village,13.8107106915138,100.734037971755
3046,หมู่บ้านรินทร์ทอง,Rinthong Village,13.8047620989905,100.725690294314
3047,โรงเรียนเทพอักษร,Thep Aksorn School,13.8000441284164,100.716905508245
3048,กรมสรรพากรพื้นที่ 11,Bangkok Area Revenue Office 11,13.7984094521746,100.713670226527
3049,หมู่บ้านธรากร,Tharakon Village,13.7971181901171,100.711075539679
3050,ซอยรามคำแหง 162,Ramkhamhaeng Soi 162,13.794214059791,100.705260450878
3051,บริษัท มิสทีน,Mistine,13.7931991984863,100.703337443573
3052,หมู่บ้านปรีชา 2(รามคำแหง159/1),Pricha 2 Village,13.7909630811844,100.699271250667
3053,คลองจั่นวิลล่า 7,Khlong Chan Villa 7,13.7889918748568,100.695696514314
3054,หมู่บ้านธารารมณ์,Thararom Village,13.7877465645316,100.693495388665
3055,โรงเรียนเตรียมอุดมน้อมเกล้า,Triam Udom Suksa Nomklao School,13.7865822217008,100.691330022139
3056,คลองจั่นวิลล่า 4,Khlong Chan Villa 4,13.785582499951,100.689560125339
3057,หมู่บ้านเกศรี 2,Ketsari 2 Village,13.785605678,100.68927041
3058,หมู่บ้านสัมมากร,Sammakon Village,13.7773536213152,100.674628306069
3059,โรงพยาบาลการุณเวช(ถนนรามคำแหง),Karunvej Hospital (Ramkhamhaeng Road),13.7768498946963,100.673666979333
3060,หมู่บ้านชวนชื่น,Chuan Chuen Village,13.7755675496667,100.671305445512
3061,หมู่บ้านฐิติพร 1,Thitiphon 1 Village,13.7742383540715,100.668917564188
3062,หมู่บ้านรุ่งกิจ,Rungkit 1 Village,13.7731149307727,100.666871073521
3063,ตรงข้ามหมู่บ้านเดชา 2,Decha 2 Village (Opposite),13.7714551246368,100.664066830457
3064,ศูนย์เกียรามคำแหง ตรงข้ามซอยรามคำแหง 123,Ramkhamhaeng KIA Center  Ramkhamhaeng Soi 123 (Opposite),13.7697594658227,100.661403836737
3065,ศูนย์อีซูซุรามคำแหง,Ramkhamhaeng Isuzu Auto Center,13.768984689023,100.660190907714
3066,แยกบ้านม้า(รามคำแหงขาเข้า),Ban Ma Intersection (Inbound),13.7677209844811,100.658234911965
3067,ตรงข้ามมาบุญครอง,MBK Center (Oppostie),13.743567812,100.53044206
3068,รร.เตรียมอุดมศึกษา,Triamudomsuksa School,13.7405130166179,100.530067171088
3069,จุฬาลงกรณ์มหาวิทยาลัย,Chulalongkorn University,13.7380711836655,100.52970731
3070,จุฬาลงกรณ์มหาวิทยาลัย (คณะพาณิชยศาสตร์และการบัญชี),Chulalongkorn University (Faculty of Commerce and Accountancy),13.7341726534261,100.529099775439
3071,สามย่าน,Sam Yan Intersection,13.7341981725682,100.528835277824
3072,จุฬาลงกรณ์มหาวิทยาลัย (คณะครุศาสตร์),Chulalongkorn University (Faculty of Education),13.7380814997391,100.529392581965
3073,จุฬาลงกรณ์วิทยาลัย (หอศิลป์จามจุรี),Chamchuri Art Gallery,13.7412271825326,100.529855718702
3074,มาบุญครอง,MBK Center,13.744437374,100.5303527
3076,แยกบ้านม้า(รามคำแหงขาออก),Ban Ma Intersection (Outbound),13.767968623,100.6581732
3077,ตรงข้ามศูนย์อีซูซุรามคำแหง,Ramkhamhaeng Isuzu Auto Center (Opposite),13.7692288150046,100.66012497052
3078,ศูนย์เกียรามคำแหง,Ramkhamhaeng KIA Center,13.769946062,100.66128563
3079,หมู่บ้านเดชา 2,Decha 2 Village,13.7711120256945,100.663091020147
3080,ตรงข้ามหมู่บ้านฐิติพร 1,Thitiphon 1 Village (Opposite),13.7758766756083,100.671181976873
3081,โรงเรียนโสมาภา(ตรงข้ามหมู่บ้านชวนชื่น),Somapa School  Chuan Chuen Village (Opposite),13.776298932,100.67175041
3082,ตรงข้ามโรงพยาบาลการุณเวช(ถนนรามคำแหง),Karunvej Hospital (Opposite),13.777265743,100.67343252
3083,ตรงข้ามหมู่บ้านสัมมากร,Sammakon Village (Opposite),13.7778757251132,100.674833959963
